Datetime,PJM_Load_MW,hour,day,month,year,dayofweek,quarter,dayofyear,weekofyear,is_weekend,season,is_holiday,demand_lag1,demand_lag2,demand_lag3,demand_rolling_mean_7,demand_rolling_std_7
2001-12-03 23:00:00,29218.0,23,3,12,2001,0,4,337,49,0,1,0,32021.0,33770.0,34570.0,32915.0,2193.7081240078564
2001-12-04 00:00:00,26286.0,0,4,12,2001,1,4,338,49,0,1,0,29218.0,32021.0,33770.0,32227.0,3322.082579749048
2001-12-04 01:00:00,24441.0,1,4,12,2001,1,4,338,49,0,1,0,26286.0,29218.0,32021.0,30764.714285714286,4200.570108699785
2001-12-04 02:00:00,23638.0,2,4,12,2001,1,4,338,49,0,1,0,24441.0,26286.0,29218.0,29134.85714285714,4467.023260464662
2001-12-04 03:00:00,23263.0,3,4,12,2001,1,4,338,49,0,1,0,23638.0,24441.0,26286.0,27519.571428571428,4211.089995760136
2001-12-04 04:00:00,23269.0,4,4,12,2001,1,4,338,49,0,1,0,23263.0,23638.0,24441.0,26019.428571428572,3407.0068416513755
2001-12-04 05:00:00,23885.0,5,4,12,2001,1,4,338,49,0,1,0,23269.0,23263.0,23638.0,24857.14285714286,2188.102026004116
2001-12-04 06:00:00,26230.0,6,4,12,2001,1,4,338,49,0,1,0,23885.0,23269.0,23263.0,24430.285714285714,1311.4213299985547
2001-12-04 07:00:00,30225.0,7,4,12,2001,1,4,338,49,0,1,0,26230.0,23885.0,23269.0,24993.0,2524.4623850131006
2001-12-04 08:00:00,32159.0,8,4,12,2001,1,4,338,49,0,1,0,30225.0,26230.0,23885.0,26095.571428571428,3669.1204149031682
2001-12-04 09:00:00,32304.0,9,4,12,2001,1,4,338,49,0,1,0,32159.0,30225.0,26230.0,27333.571428571428,4134.228821968043
2001-12-04 10:00:00,31625.0,10,4,12,2001,1,4,338,49,0,1,0,32304.0,32159.0,30225.0,28528.14285714286,3966.713351066965
2001-12-04 11:00:00,31284.0,11,4,12,2001,1,4,338,49,0,1,0,31625.0,32304.0,32159.0,29673.14285714286,3295.6506402932146
2001-12-04 12:00:00,30920.0,12,4,12,2001,1,4,338,49,0,1,0,31284.0,31625.0,32304.0,30678.14285714286,2087.6525436154475
2001-12-04 13:00:00,30490.0,13,4,12,2001,1,4,338,49,0,1,0,30920.0,31284.0,31625.0,31286.714285714286,796.5202894056464
2001-12-04 14:00:00,30454.0,14,4,12,2001,1,4,338,49,0,1,0,30490.0,30920.0,31284.0,31319.428571428572,748.9272009929953
2001-12-04 15:00:00,30165.0,15,4,12,2001,1,4,338,49,0,1,0,30454.0,30490.0,30920.0,31034.571428571428,755.5540697974517
2001-12-04 16:00:00,30025.0,16,4,12,2001,1,4,338,49,0,1,0,30165.0,30454.0,30490.0,30709.0,590.3360624877478
2001-12-04 17:00:00,30978.0,17,4,12,2001,1,4,338,49,0,1,0,30025.0,30165.0,30454.0,30616.571428571428,459.0722009893991
2001-12-04 18:00:00,34191.0,18,4,12,2001,1,4,338,49,0,1,0,30978.0,30025.0,30165.0,31031.85714285714,1436.9137562371955
2001-12-04 19:00:00,34594.0,19,4,12,2001,1,4,338,49,0,1,0,34191.0,30978.0,30025.0,31556.714285714286,1963.684947091712
2001-12-04 20:00:00,33702.0,20,4,12,2001,1,4,338,49,0,1,0,34594.0,34191.0,30978.0,32015.571428571428,2046.4144950913114
2001-12-04 21:00:00,33007.0,21,4,12,2001,1,4,338,49,0,1,0,33702.0,34594.0,34191.0,32380.285714285714,1946.8000851226975
2001-12-04 22:00:00,31276.0,22,4,12,2001,1,4,338,49,0,1,0,33007.0,33702.0,34594.0,32539.0,1773.687683896184
2001-12-04 23:00:00,28259.0,23,4,12,2001,1,4,338,49,0,1,0,31276.0,33007.0,33702.0,32286.714285714286,2251.979700493288
2001-12-05 00:00:00,25251.0,0,5,12,2001,2,4,339,49,0,1,0,28259.0,31276.0,33007.0,31468.571428571428,3500.7502461215927
2001-12-05 01:00:00,23148.0,1,5,12,2001,2,4,339,49,0,1,0,25251.0,28259.0,31276.0,29891.0,4433.408846475556
2001-12-05 02:00:00,22322.0,2,5,12,2001,2,4,339,49,0,1,0,23148.0,25251.0,28259.0,28137.85714285714,4683.084219777959
2001-12-05 03:00:00,21789.0,3,5,12,2001,2,4,339,49,0,1,0,22322.0,23148.0,25251.0,26436.0,4484.449873359937
2001-12-05 04:00:00,21641.0,4,5,12,2001,2,4,339,49,0,1,0,21789.0,22322.0,23148.0,24812.285714285714,3697.3096396490164
2001-12-05 05:00:00,22291.0,5,5,12,2001,2,4,339,49,0,1,0,21641.0,21789.0,22322.0,23528.714285714286,2417.4704902941144
2001-12-05 06:00:00,24367.0,6,5,12,2001,2,4,339,49,0,1,0,22291.0,21641.0,21789.0,22972.714285714286,1367.9759640103725
2001-12-05 07:00:00,28235.0,7,5,12,2001,2,4,339,49,0,1,0,24367.0,22291.0,21641.0,23399.0,2325.8395616811354
2001-12-05 08:00:00,30676.0,8,5,12,2001,2,4,339,49,0,1,0,28235.0,24367.0,22291.0,24474.428571428572,3588.2465475114163
2001-12-05 09:00:00,30862.0,9,5,12,2001,2,4,339,49,0,1,0,30676.0,28235.0,24367.0,25694.428571428572,4143.315896604997
2001-12-05 10:00:00,30917.0,10,5,12,2001,2,4,339,49,0,1,0,30862.0,30676.0,28235.0,26998.428571428572,4145.728076674226
2001-12-05 11:00:00,30906.0,11,5,12,2001,2,4,339,49,0,1,0,30917.0,30862.0,30676.0,28322.0,3592.273003732129
2001-12-05 12:00:00,30780.0,12,5,12,2001,2,4,339,49,0,1,0,30906.0,30917.0,30862.0,29534.714285714286,2476.577727046599
2001-12-05 13:00:00,30612.0,13,5,12,2001,2,4,339,49,0,1,0,30780.0,30906.0,30917.0,30426.85714285714,973.3503015517837
2001-12-05 14:00:00,30511.0,14,5,12,2001,2,4,339,49,0,1,0,30612.0,30780.0,30906.0,30752.0,156.67482250445894
2001-12-05 15:00:00,30343.0,15,5,12,2001,2,4,339,49,0,1,0,30511.0,30612.0,30780.0,30704.428571428572,220.96218165364496
2001-12-05 16:00:00,30274.0,16,5,12,2001,2,4,339,49,0,1,0,30343.0,30511.0,30612.0,30620.428571428572,259.4846541150841
2001-12-05 17:00:00,31204.0,17,5,12,2001,2,4,339,49,0,1,0,30274.0,30343.0,30511.0,30661.428571428572,327.82813442592527
2001-12-05 18:00:00,34173.0,18,5,12,2001,2,4,339,49,0,1,0,31204.0,30274.0,30343.0,31128.14285714286,1377.8842995199414
2001-12-05 19:00:00,34190.0,19,5,12,2001,2,4,339,49,0,1,0,34173.0,31204.0,30274.0,31615.285714285714,1778.7635887795266
2001-12-05 20:00:00,33479.0,20,5,12,2001,2,4,339,49,0,1,0,34190.0,34173.0,31204.0,32024.85714285714,1838.3238224523916
2001-12-05 21:00:00,32747.0,21,5,12,2001,2,4,339,49,0,1,0,33479.0,34190.0,34173.0,32344.285714285714,1722.0187488624335
2001-12-05 22:00:00,30905.0,22,5,12,2001,2,4,339,49,0,1,0,32747.0,33479.0,34190.0,32424.571428571428,1623.4412890685967
2001-12-05 23:00:00,27284.0,23,5,12,2001,2,4,339,49,0,1,0,30905.0,32747.0,33479.0,31997.428571428572,2460.9188566576395
2001-12-06 00:00:00,25071.0,0,6,12,2001,3,4,340,49,0,1,0,27284.0,30905.0,32747.0,31121.285714285714,3612.691273566239
2001-12-06 01:00:00,22888.0,1,6,12,2001,3,4,340,49,0,1,0,25071.0,27284.0,30905.0,29509.14285714286,4445.788847459867
2001-12-06 02:00:00,21862.0,2,6,12,2001,3,4,340,49,0,1,0,22888.0,25071.0,27284.0,27748.0,4716.058241088967
2001-12-06 03:00:00,21359.0,3,6,12,2001,3,4,340,49,0,1,0,21862.0,22888.0,25071.0,26016.571428571428,4480.276734651466
2001-12-06 04:00:00,21310.0,4,6,12,2001,3,4,340,49,0,1,0,21359.0,21862.0,22888.0,24382.714285714286,3619.4842963386104
2001-12-06 05:00:00,21770.0,5,6,12,2001,3,4,340,49,0,1,0,21310.0,21359.0,21862.0,23077.714285714286,2271.88942764456
2001-12-06 06:00:00,23665.0,6,6,12,2001,3,4,340,49,0,1,0,21770.0,21310.0,21359.0,22560.714285714286,1399.4005519425034
2001-12-06 07:00:00,27424.0,7,6,12,2001,3,4,340,49,0,1,0,23665.0,21770.0,21310.0,22896.85714285714,2172.1341601150125
2001-12-06 08:00:00,30145.0,8,6,12,2001,3,4,340,49,0,1,0,27424.0,23665.0,21770.0,23933.571428571428,3495.736968422345
2001-12-06 09:00:00,30357.0,9,6,12,2001,3,4,340,49,0,1,0,30145.0,27424.0,23665.0,25147.14285714286,4082.0909441367116
2001-12-06 10:00:00,30569.0,10,6,12,2001,3,4,340,49,0,1,0,30357.0,30145.0,27424.0,26462.85714285714,4141.448596349063
2001-12-06 11:00:00,30736.0,11,6,12,2001,3,4,340,49,0,1,0,30569.0,30357.0,30145.0,27809.428571428572,3695.145683062768
2001-12-06 12:00:00,30819.0,12,6,12,2001,3,4,340,49,0,1,0,30736.0,30569.0,30357.0,29102.14285714286,2671.131497361927
2001-12-06 13:00:00,30716.0,13,6,12,2001,3,4,340,49,0,1,0,30819.0,30736.0,30569.0,30109.428571428572,1207.5665415986118
2001-12-06 14:00:00,30707.0,14,6,12,2001,3,4,340,49,0,1,0,30716.0,30819.0,30736.0,30578.428571428572,243.28985262019643
2001-12-06 15:00:00,30412.0,15,6,12,2001,3,4,340,49,0,1,0,30707.0,30716.0,30819.0,30616.571428571428,175.49630306054405
2001-12-06 16:00:00,30489.0,16,6,12,2001,3,4,340,49,0,1,0,30412.0,30707.0,30716.0,30635.428571428572,147.87478618040032
2001-12-06 17:00:00,31872.0,17,6,12,2001,3,4,340,49,0,1,0,30489.0,30412.0,30707.0,30821.571428571428,485.34415870360607
2001-12-06 18:00:00,34451.0,18,6,12,2001,3,4,340,49,0,1,0,31872.0,30489.0,30412.0,31352.285714285714,1449.5504721929467
2001-12-06 19:00:00,34328.0,19,6,12,2001,3,4,340,49,0,1,0,34451.0,31872.0,30489.0,31853.571428571428,1799.0112893068062
2001-12-06 20:00:00,33535.0,20,6,12,2001,3,4,340,49,0,1,0,34328.0,34451.0,31872.0,32256.285714285714,1817.3484085613718
2001-12-06 21:00:00,32654.0,21,6,12,2001,3,4,340,49,0,1,0,33535.0,34328.0,34451.0,32534.428571428572,1684.8777262418732
2001-12-06 22:00:00,30915.0,22,6,12,2001,3,4,340,49,0,1,0,32654.0,33535.0,34328.0,32606.285714285714,1587.1662078791658
2001-12-06 23:00:00,28094.0,23,6,12,2001,3,4,340,49,0,1,0,30915.0,32654.0,33535.0,32264.14285714286,2242.504955668054
2001-12-07 00:00:00,25019.0,0,7,12,2001,4,4,341,49,0,1,0,28094.0,30915.0,32654.0,31285.14285714286,3554.391716763471
2001-12-07 01:00:00,22884.0,1,7,12,2001,4,4,341,49,0,1,0,25019.0,28094.0,30915.0,29632.714285714286,4420.503580449842
2001-12-07 02:00:00,21895.0,2,7,12,2001,4,4,341,49,0,1,0,22884.0,25019.0,28094.0,27856.571428571428,4707.951460284051
2001-12-07 03:00:00,21408.0,3,7,12,2001,4,4,341,49,0,1,0,21895.0,22884.0,25019.0,26124.14285714286,4496.650658308768
2001-12-07 04:00:00,21204.0,4,7,12,2001,4,4,341,49,0,1,0,21408.0,21895.0,22884.0,24488.428571428572,3745.197941238996
2001-12-07 05:00:00,21616.0,5,7,12,2001,4,4,341,49,0,1,0,21204.0,21408.0,21895.0,23160.0,2541.5223128434664
2001-12-07 06:00:00,23415.0,6,7,12,2001,4,4,341,49,0,1,0,21616.0,21204.0,21408.0,22491.571428571428,1375.324550447214
2001-12-07 07:00:00,27423.0,7,7,12,2001,4,4,341,49,0,1,0,23415.0,21616.0,21204.0,22835.0,2177.712714450997
2001-12-07 08:00:00,29996.0,8,7,12,2001,4,4,341,49,0,1,0,27423.0,23415.0,21616.0,23851.0,3476.260538761035
2001-12-07 09:00:00,30452.0,9,7,12,2001,4,4,341,49,0,1,0,29996.0,27423.0,23415.0,25073.428571428572,4118.925177647708
2001-12-07 10:00:00,30631.0,10,7,12,2001,4,4,341,49,0,1,0,30452.0,29996.0,27423.0,26391.0,4224.778889679068
2001-12-07 11:00:00,30717.0,11,7,12,2001,4,4,341,49,0,1,0,30631.0,30452.0,29996.0,27750.0,3785.3595161723415
2001-12-07 12:00:00,30457.0,12,7,12,2001,4,4,341,49,0,1,0,30717.0,30631.0,30452.0,29013.0,2723.643087240913
2001-12-07 13:00:00,30079.0,13,7,12,2001,4,4,341,49,0,1,0,30457.0,30717.0,30631.0,29965.0,1152.1005453840532
2001-12-07 14:00:00,29977.0,14,7,12,2001,4,4,341,49,0,1,0,30079.0,30457.0,30717.0,30329.85714285714,308.3690584310749
2001-12-07 15:00:00,29779.0,15,7,12,2001,4,4,341,49,0,1,0,29977.0,30079.0,30457.0,30298.85714285714,354.9189713127487
2001-12-07 16:00:00,29842.0,16,7,12,2001,4,4,341,49,0,1,0,29779.0,29977.0,30079.0,30211.714285714286,384.68892814309686
2001-12-07 17:00:00,31159.0,17,7,12,2001,4,4,341,49,0,1,0,29842.0,29779.0,29977.0,30287.14285714286,511.47447919165853
2001-12-07 18:00:00,33941.0,18,7,12,2001,4,4,341,49,0,1,0,31159.0,29842.0,29779.0,30747.714285714286,1486.08262604585
2001-12-07 19:00:00,33509.0,19,7,12,2001,4,4,341,49,0,1,0,33941.0,31159.0,29842.0,31183.714285714286,1800.933157588461
2001-12-07 20:00:00,32543.0,20,7,12,2001,4,4,341,49,0,1,0,33509.0,33941.0,31159.0,31535.714285714286,1789.7903708072945
2001-12-07 21:00:00,31748.0,21,7,12,2001,4,4,341,49,0,1,0,32543.0,33509.0,33941.0,31788.714285714286,1652.6498635325786
2001-12-07 22:00:00,30277.0,22,7,12,2001,4,4,341,49,0,1,0,31748.0,32543.0,33509.0,31859.85714285714,1559.8295236540266
2001-12-07 23:00:00,28213.0,23,7,12,2001,4,4,341,49,0,1,0,30277.0,31748.0,32543.0,31627.14285714286,1976.8298214219117
2001-12-08 00:00:00,25441.0,0,8,12,2001,5,4,342,49,1,1,0,28213.0,30277.0,31748.0,30810.285714285714,3077.486892163028
2001-12-08 01:00:00,23587.0,1,8,12,2001,5,4,342,49,1,1,0,25441.0,28213.0,30277.0,29331.14285714286,3739.0950967935196
2001-12-08 02:00:00,22444.0,2,8,12,2001,5,4,342,49,1,1,0,23587.0,25441.0,28213.0,27750.428571428572,4007.7557251397902
2001-12-08 03:00:00,21922.0,3,8,12,2001,5,4,342,49,1,1,0,22444.0,23587.0,25441.0,26233.14285714286,3899.986813165976
2001-12-08 04:00:00,21713.0,4,8,12,2001,5,4,342,49,1,1,0,21922.0,22444.0,23587.0,24799.571428571428,3338.950326933168
2001-12-08 05:00:00,21920.0,5,8,12,2001,5,4,342,49,1,1,0,21713.0,21922.0,22444.0,23605.714285714286,2422.2640727446033
2001-12-08 06:00:00,22672.0,6,8,12,2001,5,4,342,49,1,1,0,21920.0,21713.0,21922.0,22814.14285714286,1320.5316389767586
2001-12-08 07:00:00,24090.0,7,8,12,2001,5,4,342,49,1,1,0,22672.0,21920.0,21713.0,22621.14285714286,906.4135238430114
2001-12-08 08:00:00,25552.0,8,8,12,2001,5,4,342,49,1,1,0,24090.0,22672.0,21920.0,22901.85714285714,1416.2716816364093
2001-12-08 09:00:00,27413.0,9,8,12,2001,5,4,342,49,1,1,0,25552.0,24090.0,22672.0,23611.714285714286,2185.118205370731
2001-12-08 10:00:00,28866.0,10,8,12,2001,5,4,342,49,1,1,0,27413.0,25552.0,24090.0,24603.714285714286,2784.2529048396946
2001-12-08 11:00:00,29425.0,11,8,12,2001,5,4,342,49,1,1,0,28866.0,27413.0,25552.0,25705.428571428572,2969.4144123703727
2001-12-08 12:00:00,29421.0,12,8,12,2001,5,4,342,49,1,1,0,29425.0,28866.0,27413.0,26777.0,2718.5374744540236
2001-12-08 13:00:00,29251.0,13,8,12,2001,5,4,342,49,1,1,0,29421.0,29425.0,28866.0,27716.85714285714,2138.106906323223
2001-12-08 14:00:00,29051.0,14,8,12,2001,5,4,342,49,1,1,0,29251.0,29421.0,29425.0,28425.571428571428,1445.6209573709725
2001-12-08 15:00:00,29022.0,15,8,12,2001,5,4,342,49,1,1,0,29051.0,29251.0,29421.0,28921.285714285714,697.2691288906761
2001-12-08 16:00:00,29481.0,16,8,12,2001,5,4,342,49,1,1,0,29022.0,29051.0,29251.0,29216.714285714286,239.62242125964724
2001-12-08 17:00:00,31417.0,17,8,12,2001,5,4,342,49,1,1,0,29481.0,29022.0,29051.0,29581.14285714286,829.971169900023
2001-12-08 18:00:00,33035.0,18,8,12,2001,5,4,342,49,1,1,0,31417.0,29481.0,29022.0,30096.85714285714,1537.1040334119784
2001-12-08 19:00:00,32641.0,19,8,12,2001,5,4,342,49,1,1,0,33035.0,31417.0,29481.0,30556.85714285714,1765.9186871231984
2001-12-08 20:00:00,31842.0,20,8,12,2001,5,4,342,49,1,1,0,32641.0,33035.0,31417.0,30927.0,1717.464313071283
2001-12-08 21:00:00,31121.0,21,8,12,2001,5,4,342,49,1,1,0,31842.0,32641.0,33035.0,31222.714285714286,1505.7796113979277
2001-12-08 22:00:00,29834.0,22,8,12,2001,5,4,342,49,1,1,0,31121.0,31842.0,32641.0,31338.714285714286,1328.873296481489
2001-12-08 23:00:00,28337.0,23,8,12,2001,5,4,342,49,1,1,0,29834.0,31121.0,31842.0,31175.285714285714,1631.3414433429953
2001-12-09 00:00:00,26106.0,0,9,12,2001,6,4,343,49,1,1,0,28337.0,29834.0,31121.0,30416.571428571428,2502.576995629678
2001-12-09 01:00:00,23965.0,1,9,12,2001,6,4,343,49,1,1,0,26106.0,28337.0,29834.0,29120.85714285714,3177.835396859367
2001-12-09 02:00:00,22766.0,2,9,12,2001,6,4,343,49,1,1,0,23965.0,26106.0,28337.0,27710.14285714286,3527.3650897235443
2001-12-09 03:00:00,22109.0,3,9,12,2001,6,4,343,49,1,1,0,22766.0,23965.0,26106.0,26319.714285714286,3545.4511567321288
2001-12-09 04:00:00,21739.0,4,9,12,2001,6,4,343,49,1,1,0,22109.0,22766.0,23965.0,24979.428571428572,3182.6975381050943
2001-12-09 05:00:00,21808.0,5,9,12,2001,6,4,343,49,1,1,0,21739.0,22109.0,22766.0,23832.85714285714,2518.7991469886765
2001-12-09 06:00:00,22241.0,6,9,12,2001,6,4,343,49,1,1,0,21808.0,21739.0,22109.0,22962.0,1581.3525856097383
2001-12-09 07:00:00,23152.0,7,9,12,2001,6,4,343,49,1,1,0,22241.0,21808.0,21739.0,22540.0,807.1381542307504
2001-12-09 08:00:00,24207.0,8,9,12,2001,6,4,343,49,1,1,0,23152.0,22241.0,21808.0,22574.571428571428,880.2205892441249
2001-12-09 09:00:00,25935.0,9,9,12,2001,6,4,343,49,1,1,0,24207.0,23152.0,22241.0,23027.285714285714,1552.9495285133314
2001-12-09 10:00:00,27058.0,10,9,12,2001,6,4,343,49,1,1,0,25935.0,24207.0,23152.0,23734.285714285714,2096.599605259846
2001-12-09 11:00:00,27377.0,11,9,12,2001,6,4,343,49,1,1,0,27058.0,25935.0,24207.0,24539.714285714286,2277.483092825998
2001-12-09 12:00:00,27274.0,12,9,12,2001,6,4,343,49,1,1,0,27377.0,27058.0,25935.0,25320.571428571428,2116.1075001977592
2001-12-09 13:00:00,27146.0,13,9,12,2001,6,4,343,49,1,1,0,27274.0,27377.0,27058.0,26021.285714285714,1697.0018379797928
2001-12-09 14:00:00,26763.0,14,9,12,2001,6,4,343,49,1,1,0,27146.0,27274.0,27377.0,26537.14285714286,1135.3025189502794
2001-12-09 15:00:00,26495.0,15,9,12,2001,6,4,343,49,1,1,0,26763.0,27146.0,27274.0,26864.0,509.54751169775915
2001-12-09 16:00:00,26683.0,16,9,12,2001,6,4,343,49,1,1,0,26495.0,26763.0,27146.0,26970.85714285714,328.537886502831
2001-12-09 17:00:00,28396.0,17,9,12,2001,6,4,343,49,1,1,0,26683.0,26495.0,26763.0,27162.0,634.4698574482592
2001-12-09 18:00:00,32214.0,18,9,12,2001,6,4,343,49,1,1,0,28396.0,26683.0,26495.0,27853.0,2022.7631266849796
2001-12-09 19:00:00,32854.0,19,9,12,2001,6,4,343,49,1,1,0,32214.0,28396.0,26683.0,28650.14285714286,2731.79205093154
2001-12-09 20:00:00,32719.0,20,9,12,2001,6,4,343,49,1,1,0,32854.0,32214.0,28396.0,29446.285714285714,3017.514855766258
2001-12-09 21:00:00,32443.0,21,9,12,2001,6,4,343,49,1,1,0,32719.0,32854.0,32214.0,30257.714285714286,2938.35938999457
2001-12-09 22:00:00,31358.0,22,9,12,2001,6,4,343,49,1,1,0,32443.0,32719.0,32854.0,30952.428571428572,2431.6643722056483
2001-12-09 23:00:00,29145.0,23,9,12,2001,6,4,343,49,1,1,0,31358.0,32443.0,32719.0,31304.14285714286,1809.7332610627454
2001-12-10 00:00:00,26848.0,0,10,12,2001,0,4,344,50,0,1,0,29145.0,31358.0,32443.0,31083.0,2262.314154431226
2001-12-10 01:00:00,24874.0,1,10,12,2001,0,4,344,50,0,1,0,26848.0,29145.0,31358.0,30034.428571428572,3169.7633380199204
2001-12-10 02:00:00,24422.0,2,10,12,2001,0,4,344,50,0,1,0,24874.0,26848.0,29145.0,28829.85714285714,3504.207538973572
2001-12-10 03:00:00,24304.0,3,10,12,2001,0,4,344,50,0,1,0,24422.0,24874.0,26848.0,27627.714285714286,3389.167582869253
2001-12-10 04:00:00,24461.0,4,10,12,2001,0,4,344,50,0,1,0,24304.0,24422.0,24874.0,26487.428571428572,2788.6102785662433
2001-12-10 05:00:00,25247.0,5,10,12,2001,0,4,344,50,0,1,0,24461.0,24304.0,24422.0,25614.428571428572,1786.028075290573
2001-12-10 06:00:00,27710.0,6,10,12,2001,0,4,344,50,0,1,0,25247.0,24461.0,24304.0,25409.428571428572,1339.8810714859537
2001-12-10 07:00:00,32094.0,7,10,12,2001,0,4,344,50,0,1,0,27710.0,25247.0,24461.0,26158.85714285714,2870.952015656446
2001-12-10 08:00:00,34400.0,8,10,12,2001,0,4,344,50,0,1,0,32094.0,27710.0,25247.0,27519.714285714286,4138.362104114611
2001-12-10 09:00:00,34487.0,9,10,12,2001,0,4,344,50,0,1,0,34400.0,32094.0,27710.0,28957.571428571428,4604.9149415658285
2001-12-10 10:00:00,34179.0,10,10,12,2001,0,4,344,50,0,1,0,34487.0,34400.0,32094.0,30368.285714285714,4451.74563942084
2001-12-10 11:00:00,33707.0,11,10,12,2001,0,4,344,50,0,1,0,34179.0,34487.0,34400.0,31689.14285714286,3718.121812088701
2001-12-10 12:00:00,33043.0,12,10,12,2001,0,4,344,50,0,1,0,33707.0,34179.0,34487.0,32802.857142857145,2401.2422776961425
2001-12-10 13:00:00,32540.0,13,10,12,2001,0,4,344,50,0,1,0,33043.0,33707.0,34179.0,33492.857142857145,948.2428360893052
2001-12-10 14:00:00,32272.0,14,10,12,2001,0,4,344,50,0,1,0,32540.0,33043.0,33707.0,33518.28571428572,905.9204737536805
2001-12-10 15:00:00,32008.0,15,10,12,2001,0,4,344,50,0,1,0,32272.0,32540.0,33043.0,33176.57142857143,966.9810162142836
2001-12-10 16:00:00,32208.0,16,10,12,2001,0,4,344,50,0,1,0,32008.0,32272.0,32540.0,32851.0,825.5547629754853
2001-12-10 17:00:00,34250.0,17,10,12,2001,0,4,344,50,0,1,0,32208.0,32008.0,32272.0,32861.142857142855,844.80183644567
2001-12-10 18:00:00,37194.0,18,10,12,2001,0,4,344,50,0,1,0,34250.0,32208.0,32008.0,33359.28571428572,1853.0737271084456
2001-12-10 19:00:00,37177.0,19,10,12,2001,0,4,344,50,0,1,0,37194.0,34250.0,32208.0,33949.857142857145,2332.2655958375717
2001-12-10 20:00:00,36479.0,20,10,12,2001,0,4,344,50,0,1,0,37177.0,37194.0,34250.0,34512.57142857143,2409.3260369622403
2001-12-10 21:00:00,35698.0,21,10,12,2001,0,4,344,50,0,1,0,36479.0,37177.0,37194.0,35002.0,2218.7612910517
2001-12-10 22:00:00,33925.0,22,10,12,2001,0,4,344,50,0,1,0,35698.0,36479.0,37177.0,35275.857142857145,1880.0850538010982
2001-12-10 23:00:00,30810.0,23,10,12,2001,0,4,344,50,0,1,0,33925.0,35698.0,36479.0,35076.142857142855,2289.878121107425
2001-12-11 00:00:00,27424.0,0,11,12,2001,1,4,345,50,0,1,0,30810.0,33925.0,35698.0,34101.0,3712.0906957315788
2001-12-11 01:00:00,25372.0,1,11,12,2001,1,4,345,50,0,1,0,27424.0,30810.0,33925.0,32412.14285714286,4642.930591360996
2001-12-11 02:00:00,24266.0,2,11,12,2001,1,4,345,50,0,1,0,25372.0,27424.0,30810.0,30567.714285714286,4986.367907081167
2001-12-11 03:00:00,23745.0,3,11,12,2001,1,4,345,50,0,1,0,24266.0,25372.0,27424.0,28748.571428571428,4789.299804674639
2001-12-11 04:00:00,23566.0,4,11,12,2001,1,4,345,50,0,1,0,23745.0,24266.0,25372.0,27015.428571428572,3982.510843558151
2001-12-11 05:00:00,24144.0,5,11,12,2001,1,4,345,50,0,1,0,23566.0,23745.0,24266.0,25618.14285714286,2645.701824255555
2001-12-11 06:00:00,26336.0,6,11,12,2001,1,4,345,50,0,1,0,24144.0,23566.0,23745.0,24979.0,1454.8105260408763
2001-12-11 07:00:00,30334.0,7,11,12,2001,1,4,345,50,0,1,0,26336.0,24144.0,23566.0,25394.714285714286,2387.017435652177
2001-12-11 08:00:00,32740.0,8,11,12,2001,1,4,345,50,0,1,0,30334.0,26336.0,24144.0,26447.285714285714,3660.2475651390646
2001-12-11 09:00:00,32850.0,9,11,12,2001,1,4,345,50,0,1,0,32740.0,30334.0,26336.0,27673.571428571428,4205.052114507534
2001-12-11 10:00:00,32707.0,10,11,12,2001,1,4,345,50,0,1,0,32850.0,32740.0,30334.0,28953.85714285714,4173.779040174408
2001-12-11 11:00:00,32325.0,11,11,12,2001,1,4,345,50,0,1,0,32707.0,32850.0,32740.0,30205.14285714286,3556.6411321448527
2001-12-11 12:00:00,32142.0,12,11,12,2001,1,4,345,50,0,1,0,32325.0,32707.0,32850.0,31347.714285714286,2372.5462211377276
2001-12-11 13:00:00,31558.0,13,11,12,2001,1,4,345,50,0,1,0,32142.0,32325.0,32707.0,32093.714285714286,894.9098118995951
2001-12-11 14:00:00,31301.0,14,11,12,2001,1,4,345,50,0,1,0,31558.0,32142.0,32325.0,32231.85714285714,605.9976426213248
2001-12-11 15:00:00,30738.0,15,11,12,2001,1,4,345,50,0,1,0,31301.0,31558.0,32142.0,31945.85714285714,775.0512732692089
2001-12-11 16:00:00,30621.0,16,11,12,2001,1,4,345,50,0,1,0,30738.0,31301.0,31558.0,31627.428571428572,799.1893511888671
2001-12-11 17:00:00,32108.0,17,11,12,2001,1,4,345,50,0,1,0,30621.0,30738.0,31301.0,31541.85714285714,688.7717155898787
2001-12-11 18:00:00,35849.0,18,11,12,2001,1,4,345,50,0,1,0,32108.0,30621.0,30738.0,32045.285714285714,1780.0057784833791
2001-12-11 19:00:00,36121.0,19,11,12,2001,1,4,345,50,0,1,0,35849.0,32108.0,30621.0,32613.714285714286,2357.641456646944
2001-12-11 20:00:00,35553.0,20,11,12,2001,1,4,345,50,0,1,0,36121.0,35849.0,32108.0,33184.42857142857,2536.26049248077
2001-12-11 21:00:00,34881.0,21,11,12,2001,1,4,345,50,0,1,0,35553.0,36121.0,35849.0,33695.857142857145,2452.7481477303118
2001-12-11 22:00:00,33449.0,22,11,12,2001,1,4,345,50,0,1,0,34881.0,35553.0,36121.0,34083.142857142855,2095.94564406159
2001-12-11 23:00:00,30409.0,23,11,12,2001,1,4,345,50,0,1,0,33449.0,34881.0,35553.0,34052.857142857145,2155.0097005645816
